CustomerID,Tenure,MonthlyCharges,TotalCharges,Contract,InternetService,SupportCalls,Churn,ChurnProbability,PredictedChurn,RiskSegment
CUST-02191,7,102.37,757.24,One year,Fiber optic,5,1,0.7807,1,Critical Risk
CUST-04686,11,84.22,955.27,Month-to-month,DSL,1,0,0.7804,1,Critical Risk
CUST-04722,1,98.28,127.28,Month-to-month,Fiber optic,1,1,0.7802,1,Critical Risk
CUST-02298,1,72.21,30.09,Month-to-month,No,0,1,0.7802,1,Critical Risk
CUST-00981,9,76.75,695.34,Month-to-month,No,1,0,0.7802,1,Critical Risk
CUST-02077,6,62.05,363.49,Month-to-month,Fiber optic,1,1,0.7802,1,Critical Risk
CUST-00103,9,83.65,728.85,Month-to-month,Fiber optic,1,1,0.7799,1,Critical Risk
CUST-04286,21,108.71,2209.37,Month-to-month,Fiber optic,3,1,0.7794,1,Critical Risk
CUST-00627,14,94.04,1300.76,Month-to-month,Fiber optic,2,0,0.7789,1,Critical Risk
CUST-01504,10,60.56,565.99,Month-to-month,Fiber optic,2,1,0.7788,1,Critical Risk
CUST-00449,11,75.3,774.91,Month-to-month,No,4,1,0.7788,1,Critical Risk
CUST-03499,5,100.3,536.62,One year,Fiber optic,4,0,0.7786,1,Critical Risk
CUST-01297,4,68.6,216.86,Month-to-month,Fiber optic,2,1,0.7783,1,Critical Risk
CUST-00661,10,97.7,997.88,Month-to-month,DSL,1,1,0.7779,1,Critical Risk
CUST-00362,24,79.07,1916.8,Month-to-month,Fiber optic,1,1,0.7779,1,Critical Risk
CUST-02728,6,79.05,453.84,One year,No,3,1,0.7775,1,Critical Risk
CUST-04138,9,91.68,791.91,Month-to-month,No,1,1,0.7771,1,Critical Risk
CUST-04108,1,66.68,95.99,Month-to-month,Fiber optic,0,0,0.7767,1,Critical Risk
CUST-02616,2,87.24,152.99,Month-to-month,DSL,3,0,0.7761,1,Critical Risk
CUST-01098,4,72.66,295.3,Month-to-month,No,3,1,0.7761,1,Critical Risk
CUST-03026,11,63.45,653.71,Month-to-month,Fiber optic,3,1,0.7758,1,Critical Risk
CUST-03510,1,74.51,0.0,Month-to-month,DSL,3,0,0.7756,1,Critical Risk
CUST-01263,8,112.63,977.35,One year,DSL,1,1,0.7756,1,Critical Risk
CUST-00975,1,86.25,51.41,Month-to-month,Fiber optic,2,1,0.7754,1,Critical Risk
CUST-03052,15,86.47,1255.8,Month-to-month,Fiber optic,2,1,0.7748,1,Critical Risk
CUST-00828,10,80.93,763.24,Month-to-month,No,2,1,0.7748,1,Critical Risk
CUST-01627,5,70.46,416.38,Month-to-month,No,2,1,0.7745,1,Critical Risk
CUST-03980,13,88.42,1172.17,Month-to-month,Fiber optic,1,1,0.7724,1,Critical Risk
CUST-04028,4,87.66,362.64,Month-to-month,DSL,0,1,0.772,1,Critical Risk
CUST-01735,3,68.59,233.09,Month-to-month,DSL,5,1,0.7714,1,Critical Risk
CUST-02925,11,86.9,976.13,Month-to-month,Fiber optic,3,1,0.7711,1,Critical Risk
CUST-02000,7,80.43,598.26,Month-to-month,No,3,0,0.7709,1,Critical Risk
CUST-01809,4,64.09,245.83,Month-to-month,Fiber optic,3,1,0.7708,1,Critical Risk
CUST-00644,9,88.86,865.41,Month-to-month,DSL,3,1,0.7706,1,Critical Risk
CUST-01899,10,72.17,698.58,Month-to-month,Fiber optic,1,0,0.7702,1,Critical Risk
CUST-02398,1,64.1,54.57,Month-to-month,Fiber optic,3,1,0.7701,1,Critical Risk
CUST-00666,3,74.79,347.97,Month-to-month,No,7,1,0.7696,1,Critical Risk
CUST-00139,10,77.67,698.05,Month-to-month,DSL,0,1,0.7684,1,Critical Risk
CUST-04459,12,69.68,779.96,Month-to-month,Fiber optic,0,1,0.7684,1,Critical Risk
CUST-04147,2,73.81,212.78,Month-to-month,Fiber optic,2,1,0.7674,1,Critical Risk
CUST-00181,10,84.16,886.48,Month-to-month,Fiber optic,2,0,0.767,1,Critical Risk
CUST-02151,9,61.75,568.3,Month-to-month,Fiber optic,4,1,0.7668,1,Critical Risk
CUST-00540,3,70.72,205.91,Month-to-month,No,2,1,0.7668,1,Critical Risk
CUST-00871,11,78.19,852.68,Month-to-month,Fiber optic,3,1,0.7661,1,Critical Risk
CUST-01616,26,85.98,2259.02,Month-to-month,Fiber optic,0,1,0.7655,1,Critical Risk
CUST-03765,16,96.52,1638.39,Month-to-month,Fiber optic,2,0,0.7653,1,Critical Risk
CUST-04780,6,68.84,345.64,Month-to-month,Fiber optic,1,1,0.7652,1,Critical Risk
CUST-04237,1,80.14,38.36,Month-to-month,No,2,1,0.7649,1,Critical Risk
CUST-04836,2,87.84,213.88,Month-to-month,Fiber optic,2,1,0.7647,1,Critical Risk
CUST-02106,9,95.66,876.4,Month-to-month,Fiber optic,0,1,0.7644,1,Critical Risk
CUST-04283,5,83.42,370.19,Month-to-month,Fiber optic,1,1,0.7641,1,Critical Risk
CUST-03436,11,77.18,854.86,Month-to-month,No,4,0,0.764,1,Critical Risk
CUST-00809,14,87.08,1157.51,Month-to-month,Fiber optic,2,1,0.7636,1,Critical Risk
CUST-03773,10,90.98,989.08,Month-to-month,Fiber optic,1,1,0.7634,1,Critical Risk
CUST-00979,16,98.27,1607.68,Month-to-month,Fiber optic,2,1,0.7626,1,Critical Risk
CUST-02078,14,84.28,1167.41,Month-to-month,DSL,4,1,0.7624,1,Critical Risk
CUST-02026,7,89.48,598.71,Month-to-month,DSL,0,1,0.7623,1,Critical Risk
CUST-00590,3,83.9,318.78,Month-to-month,Fiber optic,3,1,0.7623,1,Critical Risk
CUST-04897,3,93.4,286.39,Month-to-month,Fiber optic,0,1,0.7623,1,Critical Risk
CUST-04980,1,72.86,16.98,Month-to-month,No,0,1,0.7623,1,Critical Risk
CUST-02220,2,82.43,122.08,Month-to-month,DSL,2,1,0.762,1,Critical Risk
CUST-03991,2,61.51,52.35,Month-to-month,Fiber optic,1,1,0.762,1,Critical Risk
CUST-00285,20,102.38,2047.89,Month-to-month,Fiber optic,1,1,0.7618,1,Critical Risk
CUST-02246,17,88.34,1508.54,Month-to-month,Fiber optic,0,1,0.7617,1,Critical Risk
CUST-02437,11,83.13,969.16,Month-to-month,Fiber optic,1,1,0.7612,1,Critical Risk
CUST-01050,1,78.66,152.33,Month-to-month,Fiber optic,0,1,0.7604,1,Critical Risk
CUST-04020,6,97.74,560.36,Month-to-month,DSL,0,1,0.7604,1,Critical Risk
CUST-03383,1,74.49,10.0,Month-to-month,DSL,2,1,0.7598,1,Critical Risk
CUST-02173,4,60.86,222.15,Month-to-month,Fiber optic,3,1,0.7598,1,Critical Risk
CUST-01290,1,75.12,80.99,Month-to-month,No,2,0,0.7592,1,Critical Risk
CUST-00978,1,90.85,102.89,Month-to-month,No,1,1,0.759,1,Critical Risk
CUST-03482,20,85.58,1682.69,Month-to-month,No,1,1,0.7589,1,Critical Risk
CUST-03268,19,88.09,1719.97,Month-to-month,DSL,2,1,0.7589,1,Critical Risk
CUST-03654,4,51.78,212.17,Month-to-month,Fiber optic,2,0,0.7588,1,Critical Risk
CUST-00642,9,80.68,623.74,One year,Fiber optic,2,0,0.7586,1,Critical Risk
CUST-00145,8,82.19,655.76,Month-to-month,DSL,3,1,0.7576,1,Critical Risk
CUST-04247,6,78.65,549.3,Month-to-month,DSL,1,1,0.7572,1,Critical Risk
CUST-01435,3,116.44,397.55,One year,Fiber optic,2,1,0.757,1,Critical Risk
CUST-03471,1,60.46,41.24,Month-to-month,No,3,1,0.757,1,Critical Risk
CUST-02177,7,76.04,583.75,Month-to-month,Fiber optic,1,0,0.7561,1,Critical Risk
CUST-01647,3,88.72,296.8,Month-to-month,No,3,1,0.7556,1,Critical Risk
CUST-04461,12,77.51,909.04,Month-to-month,DSL,3,1,0.7553,1,Critical Risk
CUST-03299,11,78.76,863.11,Month-to-month,DSL,1,1,0.7551,1,Critical Risk
CUST-00398,13,58.65,777.9,Month-to-month,Fiber optic,3,1,0.7551,1,Critical Risk
CUST-02559,1,89.55,68.95,Month-to-month,Fiber optic,2,0,0.7544,1,Critical Risk
CUST-03602,20,91.98,1766.06,Month-to-month,DSL,2,1,0.7541,1,Critical Risk
CUST-01842,13,106.96,1235.58,Month-to-month,DSL,2,1,0.7537,1,Critical Risk
CUST-04370,4,118.97,494.94,One year,Fiber optic,2,0,0.7533,1,Critical Risk
CUST-02295,1,52.37,0.0,Month-to-month,Fiber optic,5,1,0.7532,1,Critical Risk
CUST-00564,1,72.59,5.15,Month-to-month,Fiber optic,3,1,0.7529,1,Critical Risk
CUST-00290,21,92.11,1941.31,Month-to-month,DSL,2,1,0.7529,1,Critical Risk
CUST-02157,3,69.66,69.19,Month-to-month,Fiber optic,1,0,0.7523,1,Critical Risk
CUST-02654,1,91.56,78.3,Month-to-month,DSL,1,1,0.7515,1,Critical Risk
CUST-04129,8,83.95,709.49,Month-to-month,Fiber optic,1,1,0.7514,1,Critical Risk
CUST-01240,4,56.07,214.94,Month-to-month,Fiber optic,0,1,0.7508,1,Critical Risk
CUST-01856,6,59.84,282.27,Month-to-month,Fiber optic,2,1,0.7505,1,Critical Risk
CUST-03010,1,88.42,14.55,Month-to-month,No,0,1,0.7499,1,High Risk
CUST-01799,1,71.77,55.75,Month-to-month,Fiber optic,1,1,0.7499,1,High Risk
CUST-02073,5,74.58,406.3,Month-to-month,DSL,2,1,0.7499,1,High Risk
CUST-03235,11,88.74,980.01,Month-to-month,Fiber optic,1,0,0.7496,1,High Risk
CUST-02037,2,69.8,174.93,Month-to-month,DSL,1,1,0.7495,1,High Risk
CUST-03470,4,66.95,268.01,Month-to-month,No,1,1,0.7495,1,High Risk
CUST-04505,16,78.31,1316.11,Month-to-month,No,2,1,0.7494,1,High Risk
CUST-04392,18,79.25,1386.77,Month-to-month,Fiber optic,1,1,0.749,1,High Risk
CUST-02286,7,72.88,661.95,Month-to-month,No,0,1,0.7486,1,High Risk
CUST-01725,28,78.88,2232.93,Month-to-month,No,1,0,0.7479,1,High Risk
CUST-03857,10,67.89,716.43,Month-to-month,Fiber optic,3,1,0.7477,1,High Risk
CUST-02608,7,76.64,481.76,Month-to-month,Fiber optic,1,1,0.7476,1,High Risk
CUST-01708,5,83.77,418.75,Month-to-month,No,0,0,0.7474,1,High Risk
CUST-04440,6,71.13,387.63,Month-to-month,Fiber optic,0,0,0.7464,1,High Risk
CUST-03759,13,82.84,1088.21,Month-to-month,Fiber optic,1,1,0.7463,1,High Risk
CUST-04588,3,56.08,233.89,Month-to-month,Fiber optic,1,1,0.7462,1,High Risk
CUST-03110,22,72.98,1566.04,Month-to-month,Fiber optic,2,1,0.746,1,High Risk
CUST-00614,2,58.99,182.1,Month-to-month,DSL,0,1,0.7458,1,High Risk
CUST-03050,7,84.25,544.23,One year,Fiber optic,1,0,0.7456,1,High Risk
CUST-04366,26,103.23,2631.05,Month-to-month,Fiber optic,2,1,0.7452,1,High Risk
CUST-04062,5,79.29,336.77,Month-to-month,Fiber optic,0,1,0.745,1,High Risk
CUST-01107,12,87.44,1074.32,Month-to-month,Fiber optic,1,1,0.7447,1,High Risk
CUST-02795,13,81.23,1103.79,Month-to-month,Fiber optic,3,1,0.744,1,High Risk
CUST-02744,3,67.87,211.83,Month-to-month,No,3,1,0.7434,1,High Risk
CUST-03996,14,113.38,1553.99,One year,Fiber optic,1,0,0.7434,1,High Risk
CUST-03229,2,55.33,108.42,Month-to-month,DSL,4,1,0.7433,1,High Risk
CUST-03224,1,62.68,34.36,Month-to-month,Fiber optic,1,1,0.7433,1,High Risk
CUST-04592,5,92.66,521.51,Month-to-month,DSL,0,1,0.7425,1,High Risk
CUST-04680,23,78.86,1714.95,Month-to-month,Fiber optic,1,1,0.7424,1,High Risk
CUST-04099,7,60.95,441.42,Month-to-month,Fiber optic,3,1,0.7422,1,High Risk
CUST-01622,1,79.94,81.22,Month-to-month,No,3,1,0.7418,1,High Risk
CUST-03929,27,95.54,2639.8,Month-to-month,Fiber optic,2,1,0.7412,1,High Risk
CUST-03021,8,74.98,603.56,Month-to-month,Fiber optic,3,0,0.7408,1,High Risk
CUST-03025,1,53.43,9.55,Month-to-month,DSL,2,1,0.7406,1,High Risk
CUST-00088,24,81.04,1905.36,Month-to-month,DSL,0,0,0.7406,1,High Risk
CUST-02182,5,69.21,394.12,Month-to-month,DSL,0,1,0.7403,1,High Risk
CUST-04460,19,88.3,1713.55,Month-to-month,Fiber optic,1,1,0.74,1,High Risk
CUST-00487,1,67.05,158.9,Month-to-month,Fiber optic,2,1,0.7393,1,High Risk
CUST-02139,4,95.97,462.1,Month-to-month,Fiber optic,2,1,0.7385,1,High Risk
CUST-03944,11,74.51,846.5,Month-to-month,Fiber optic,2,0,0.7385,1,High Risk
CUST-03267,15,39.59,574.08,Month-to-month,Fiber optic,4,1,0.7384,1,High Risk
CUST-01217,2,61.32,154.97,Month-to-month,No,3,1,0.7383,1,High Risk
CUST-01393,4,49.57,209.58,Month-to-month,No,3,1,0.738,1,High Risk
CUST-04168,2,73.3,166.37,Month-to-month,Fiber optic,3,0,0.7378,1,High Risk
CUST-03118,1,78.74,56.54,Month-to-month,Fiber optic,0,1,0.7376,1,High Risk
CUST-03663,1,71.11,135.22,Month-to-month,DSL,3,1,0.7375,1,High Risk
CUST-02862,7,98.46,593.45,Month-to-month,DSL,3,1,0.7374,1,High Risk
CUST-03066,7,92.07,688.23,Month-to-month,Fiber optic,2,0,0.7371,1,High Risk
CUST-00603,4,72.4,350.66,Month-to-month,DSL,3,1,0.7367,1,High Risk
CUST-04293,20,86.12,1752.8,Month-to-month,Fiber optic,2,1,0.7366,1,High Risk
CUST-04530,4,95.75,321.72,Month-to-month,No,0,1,0.7366,1,High Risk
CUST-02262,22,102.35,2325.65,Month-to-month,Fiber optic,0,1,0.7363,1,High Risk
CUST-02366,1,82.14,68.13,Month-to-month,Fiber optic,2,0,0.7363,1,High Risk
CUST-01011,6,80.8,369.23,Month-to-month,Fiber optic,0,1,0.7362,1,High Risk
CUST-03162,1,59.04,27.13,Month-to-month,Fiber optic,1,1,0.7359,1,High Risk
CUST-00547,2,82.62,207.43,Month-to-month,No,2,1,0.735,1,High Risk
CUST-01811,25,92.82,2297.78,Month-to-month,Fiber optic,3,1,0.7343,1,High Risk
CUST-04386,19,60.13,1126.71,Month-to-month,No,5,1,0.7337,1,High Risk
CUST-01776,9,59.76,483.81,Month-to-month,Fiber optic,0,1,0.7337,1,High Risk
CUST-02388,22,67.22,1556.17,Month-to-month,DSL,5,0,0.7325,1,High Risk
CUST-04423,21,82.55,1772.21,Month-to-month,Fiber optic,5,1,0.7325,1,High Risk
CUST-01462,25,66.82,1590.9,Month-to-month,Fiber optic,4,0,0.732,1,High Risk
CUST-04941,10,84.62,815.13,Month-to-month,Fiber optic,4,1,0.7319,1,High Risk
CUST-02857,5,59.36,319.86,Month-to-month,Fiber optic,1,1,0.7317,1,High Risk
CUST-03815,6,45.88,326.6,Month-to-month,Fiber optic,1,1,0.7316,1,High Risk
CUST-00020,8,102.81,808.12,One year,Fiber optic,2,0,0.7311,1,High Risk
CUST-03084,21,72.99,1532.43,Month-to-month,Fiber optic,3,1,0.7306,1,High Risk
CUST-00005,4,75.75,250.97,Month-to-month,No,5,0,0.7303,1,High Risk
CUST-01706,2,96.36,203.26,One year,No,2,0,0.7299,1,High Risk
CUST-00481,23,90.11,2013.56,Month-to-month,Fiber optic,2,1,0.7297,1,High Risk
CUST-01485,9,84.28,801.53,Month-to-month,DSL,1,0,0.7291,1,High Risk
CUST-01688,16,72.34,1108.24,Month-to-month,DSL,3,1,0.7289,1,High Risk
CUST-00245,1,111.98,171.8,One year,Fiber optic,0,0,0.7281,1,High Risk
CUST-00723,1,79.37,52.53,Month-to-month,Fiber optic,0,0,0.728,1,High Risk
CUST-02970,16,91.79,1487.77,Month-to-month,Fiber optic,1,0,0.728,1,High Risk
CUST-03241,12,79.6,931.79,Month-to-month,DSL,1,0,0.7277,1,High Risk
CUST-04184,9,82.71,697.9,Month-to-month,Fiber optic,1,1,0.7276,1,High Risk
CUST-01185,2,59.53,202.22,Month-to-month,Fiber optic,1,1,0.7276,1,High Risk
CUST-04371,5,69.84,346.47,Month-to-month,Fiber optic,1,0,0.7272,1,High Risk
CUST-03215,6,88.35,561.06,Month-to-month,DSL,2,1,0.7269,1,High Risk
CUST-03331,23,83.1,1877.19,Month-to-month,Fiber optic,1,1,0.7267,1,High Risk
CUST-04074,22,91.9,1982.44,Month-to-month,Fiber optic,1,0,0.7266,1,High Risk
CUST-01993,22,98.47,2113.53,One year,Fiber optic,4,1,0.7266,1,High Risk
CUST-03807,13,79.6,923.13,Month-to-month,Fiber optic,2,1,0.7265,1,High Risk
CUST-04604,11,103.53,1079.52,One year,Fiber optic,2,1,0.7263,1,High Risk
CUST-00773,3,66.63,176.27,Month-to-month,Fiber optic,1,0,0.7263,1,High Risk
CUST-03728,2,64.17,135.96,Month-to-month,Fiber optic,5,0,0.7262,1,High Risk
CUST-04627,9,73.92,675.63,Month-to-month,No,2,0,0.7252,1,High Risk
CUST-03684,6,81.89,505.28,One year,Fiber optic,3,1,0.7244,1,High Risk
CUST-03296,1,70.55,127.39,Month-to-month,Fiber optic,1,1,0.7242,1,High Risk
CUST-01601,5,89.48,460.82,One year,Fiber optic,0,1,0.7241,1,High Risk
CUST-03175,1,100.06,82.79,Month-to-month,DSL,3,0,0.7229,1,High Risk
CUST-02904,12,73.74,829.21,Month-to-month,No,4,1,0.7227,1,High Risk
CUST-00296,17,58.05,952.69,Month-to-month,DSL,4,1,0.7225,1,High Risk
CUST-01846,6,103.84,669.13,One year,No,1,1,0.7213,1,High Risk
CUST-03520,5,64.36,302.61,Month-to-month,Fiber optic,1,1,0.721,1,High Risk
CUST-03816,20,111.35,2240.74,Month-to-month,No,0,1,0.7209,1,High Risk
CUST-01678,12,61.92,702.44,Month-to-month,Fiber optic,2,1,0.7205,1,High Risk
CUST-00656,3,90.83,194.34,Month-to-month,DSL,4,1,0.7203,1,High Risk
CUST-04221,8,80.82,572.76,Month-to-month,Fiber optic,2,0,0.7202,1,High Risk
CUST-03186,18,77.5,1351.2,Month-to-month,No,2,1,0.7197,1,High Risk
CUST-03194,9,75.32,659.13,Month-to-month,DSL,3,1,0.7195,1,High Risk
CUST-00860,1,63.85,31.9,Month-to-month,Fiber optic,4,0,0.7193,1,High Risk
CUST-02566,8,74.83,669.4,Month-to-month,Fiber optic,2,1,0.7188,1,High Risk
CUST-02024,1,67.52,94.5,Month-to-month,Fiber optic,1,0,0.7184,1,High Risk
CUST-03945,2,88.41,236.29,One year,Fiber optic,1,1,0.718,1,High Risk
CUST-03899,18,63.74,1172.95,Month-to-month,Fiber optic,4,1,0.7179,1,High Risk
CUST-02203,13,76.81,1040.22,Month-to-month,Fiber optic,1,0,0.7176,1,High Risk
CUST-04577,12,52.31,562.06,Month-to-month,Fiber optic,2,1,0.7175,1,High Risk
CUST-03771,18,60.05,1035.59,Month-to-month,Fiber optic,4,1,0.7174,1,High Risk
CUST-00803,20,97.09,2004.42,Month-to-month,DSL,4,1,0.7169,1,High Risk
CUST-04467,3,52.46,188.28,Month-to-month,Fiber optic,2,1,0.7168,1,High Risk
CUST-02369,10,61.3,558.69,Month-to-month,DSL,5,0,0.7168,1,High Risk
CUST-03279,9,87.13,779.66,One year,No,4,1,0.7167,1,High Risk
CUST-00169,1,87.92,95.74,Month-to-month,DSL,3,0,0.7165,1,High Risk
CUST-02012,1,81.19,36.18,Month-to-month,No,2,1,0.7164,1,High Risk
CUST-03865,2,73.56,136.8,Month-to-month,Fiber optic,2,0,0.7162,1,High Risk
CUST-04695,13,90.49,1213.7,Month-to-month,No,3,1,0.7162,1,High Risk
CUST-00380,7,62.85,399.32,Month-to-month,Fiber optic,2,1,0.7155,1,High Risk
CUST-03491,2,74.23,128.6,Month-to-month,Fiber optic,0,1,0.7152,1,High Risk
CUST-00354,4,34.46,182.33,Month-to-month,Fiber optic,3,1,0.7143,1,High Risk
CUST-01303,1,84.44,69.48,One year,Fiber optic,1,1,0.7142,1,High Risk
CUST-00263,3,67.21,239.74,Month-to-month,No,3,1,0.7138,1,High Risk
CUST-01968,10,46.97,453.61,Month-to-month,Fiber optic,2,1,0.7137,1,High Risk
CUST-00650,16,68.92,1116.04,Month-to-month,Fiber optic,3,1,0.7135,1,High Risk
CUST-02020,26,107.11,2847.55,Month-to-month,No,1,0,0.7131,1,High Risk
CUST-03798,2,77.3,181.72,Month-to-month,Fiber optic,2,1,0.7125,1,High Risk
CUST-01468,12,87.37,1103.19,Month-to-month,No,0,1,0.7123,1,High Risk
CUST-04007,10,84.52,920.98,Month-to-month,No,3,1,0.7118,1,High Risk
CUST-02743,5,65.32,352.46,Month-to-month,No,3,1,0.7115,1,High Risk
CUST-01985,3,78.45,354.97,Month-to-month,Fiber optic,0,1,0.7115,1,High Risk
CUST-00565,10,78.81,815.52,Month-to-month,Fiber optic,2,1,0.7114,1,High Risk
CUST-00586,6,80.28,426.76,Month-to-month,DSL,3,1,0.7113,1,High Risk
CUST-03781,12,68.3,809.0,Month-to-month,Fiber optic,2,1,0.7109,1,High Risk
CUST-00324,7,74.87,502.59,Month-to-month,Fiber optic,0,0,0.7101,1,High Risk
CUST-00908,10,74.59,732.46,Month-to-month,Fiber optic,1,1,0.7095,1,High Risk
CUST-02839,34,89.04,3031.25,Month-to-month,No,2,1,0.7092,1,High Risk
CUST-03963,1,87.25,71.21,One year,Fiber optic,0,0,0.7087,1,High Risk
CUST-03813,6,66.08,373.32,Month-to-month,Fiber optic,2,1,0.708,1,High Risk
CUST-02319,13,93.33,1181.98,Month-to-month,DSL,1,1,0.708,1,High Risk
CUST-04963,8,56.52,453.94,Month-to-month,DSL,4,0,0.7077,1,High Risk
CUST-03867,12,97.79,1103.17,One year,DSL,1,0,0.7077,1,High Risk
CUST-00302,18,78.97,1346.25,Month-to-month,Fiber optic,0,1,0.7075,1,High Risk
CUST-03348,5,64.69,278.06,Month-to-month,DSL,2,1,0.7072,1,High Risk
CUST-01106,4,64.56,294.98,Month-to-month,No,4,1,0.7072,1,High Risk
CUST-04414,24,84.11,2011.95,Month-to-month,Fiber optic,2,1,0.707,1,High Risk
CUST-02796,21,71.64,1567.0,Month-to-month,Fiber optic,1,1,0.7068,1,High Risk
CUST-00072,5,68.97,315.91,Month-to-month,DSL,1,1,0.7067,1,High Risk
CUST-01330,16,116.76,1826.11,Month-to-month,No,0,1,0.7067,1,High Risk
CUST-03924,7,44.65,310.9,Month-to-month,DSL,4,1,0.7066,1,High Risk
CUST-01948,3,57.98,226.58,Month-to-month,DSL,2,1,0.7062,1,High Risk
CUST-03678,11,72.88,711.35,Month-to-month,No,2,1,0.706,1,High Risk
CUST-04456,1,68.37,58.95,Month-to-month,DSL,3,1,0.7058,1,High Risk
CUST-01961,3,61.96,196.55,Month-to-month,Fiber optic,4,0,0.7058,1,High Risk
CUST-00659,24,60.68,1435.86,Month-to-month,Fiber optic,3,1,0.7053,1,High Risk
CUST-03434,14,104.45,1419.54,Month-to-month,No,2,1,0.7053,1,High Risk
CUST-04340,5,92.49,483.2,One year,No,1,0,0.7052,1,High Risk
CUST-02687,3,53.18,181.13,Month-to-month,Fiber optic,1,1,0.7051,1,High Risk
CUST-03145,7,67.76,486.72,Month-to-month,Fiber optic,1,1,0.7051,1,High Risk
CUST-01732,23,120.0,2684.15,Month-to-month,Fiber optic,1,1,0.705,1,High Risk
CUST-00416,14,58.52,823.22,Month-to-month,Fiber optic,1,1,0.7046,1,High Risk
CUST-00206,1,63.1,0.0,Month-to-month,DSL,6,1,0.7045,1,High Risk
CUST-04558,27,86.28,2349.27,Month-to-month,Fiber optic,1,1,0.7045,1,High Risk
CUST-01558,12,96.99,1207.44,Month-to-month,DSL,2,1,0.7039,1,High Risk
CUST-02961,5,73.45,330.35,Month-to-month,No,1,1,0.7039,1,High Risk
CUST-02748,3,51.1,245.58,Month-to-month,DSL,3,1,0.7038,1,High Risk
CUST-02148,10,64.19,696.95,Month-to-month,Fiber optic,2,1,0.7038,1,High Risk
CUST-02250,2,43.47,51.38,Month-to-month,Fiber optic,1,0,0.7034,1,High Risk
CUST-03035,7,71.42,454.83,Month-to-month,Fiber optic,4,1,0.7032,1,High Risk
CUST-00598,4,80.32,384.47,Month-to-month,Fiber optic,1,1,0.7032,1,High Risk
CUST-00129,1,76.44,43.31,Month-to-month,No,1,1,0.7031,1,High Risk
CUST-04114,2,74.33,108.79,One year,Fiber optic,5,1,0.703,1,High Risk
CUST-04547,1,76.42,66.14,Month-to-month,No,2,1,0.7028,1,High Risk
CUST-03153,29,78.5,2337.12,Month-to-month,DSL,5,1,0.7024,1,High Risk
CUST-00876,4,47.51,223.35,Month-to-month,Fiber optic,1,0,0.702,1,High Risk
CUST-03769,4,71.65,319.68,One year,Fiber optic,2,1,0.7019,1,High Risk
CUST-04054,19,109.2,2130.84,One year,Fiber optic,1,1,0.7018,1,High Risk
CUST-03720,7,67.84,439.71,One year,Fiber optic,1,1,0.7017,1,High Risk
CUST-00810,2,59.87,150.12,Month-to-month,Fiber optic,1,1,0.7016,1,High Risk
CUST-00060,9,64.38,588.6,Month-to-month,Fiber optic,1,1,0.7016,1,High Risk
CUST-02064,14,81.74,1206.0,Month-to-month,DSL,1,1,0.7012,1,High Risk
CUST-01360,21,58.75,1278.98,Month-to-month,Fiber optic,2,1,0.701,1,High Risk
CUST-00638,6,81.63,614.19,Month-to-month,Fiber optic,2,1,0.7008,1,High Risk
CUST-03485,21,58.47,1208.43,Month-to-month,Fiber optic,4,0,0.7007,1,High Risk
CUST-01653,7,87.5,583.51,Month-to-month,No,0,1,0.7007,1,High Risk
CUST-02589,6,76.58,425.67,Month-to-month,Fiber optic,3,0,0.7006,1,High Risk
CUST-00704,3,97.33,351.96,One year,DSL,2,0,0.7004,1,High Risk
CUST-01575,5,75.09,420.72,Month-to-month,No,3,1,0.7002,1,High Risk
CUST-01110,4,72.02,263.87,Month-to-month,Fiber optic,2,0,0.7,1,High Risk
CUST-02050,2,71.13,233.56,Month-to-month,No,1,0,0.6995,1,High Risk
CUST-01211,13,75.36,1002.24,Month-to-month,Fiber optic,0,1,0.6989,1,High Risk
CUST-01123,47,79.87,3790.61,Month-to-month,Fiber optic,1,1,0.6988,1,High Risk
CUST-02527,5,75.61,340.65,Month-to-month,DSL,2,1,0.6984,1,High Risk
CUST-02259,9,53.95,473.78,Month-to-month,Fiber optic,0,0,0.6984,1,High Risk
CUST-01763,2,58.14,143.7,Month-to-month,DSL,5,0,0.6983,1,High Risk
CUST-04005,3,87.42,317.11,One year,Fiber optic,2,0,0.6983,1,High Risk
CUST-01789,1,62.1,0.0,Month-to-month,Fiber optic,0,1,0.6982,1,High Risk
CUST-03120,5,76.95,414.15,Month-to-month,DSL,1,0,0.6981,1,High Risk
CUST-01336,25,39.74,941.46,Month-to-month,Fiber optic,3,0,0.698,1,High Risk
CUST-02903,1,113.82,117.0,Two year,Fiber optic,2,0,0.6979,1,High Risk
CUST-00587,1,63.94,36.32,Month-to-month,Fiber optic,1,1,0.6978,1,High Risk
CUST-02126,26,86.94,2291.86,Month-to-month,Fiber optic,3,0,0.6978,1,High Risk
CUST-00132,6,62.1,365.11,Month-to-month,No,3,1,0.6974,1,High Risk
CUST-04500,13,92.99,1189.52,Month-to-month,DSL,0,1,0.6972,1,High Risk
CUST-02708,7,69.01,534.05,Month-to-month,Fiber optic,1,0,0.6972,1,High Risk
CUST-04973,17,61.94,1124.31,Month-to-month,No,4,1,0.697,1,High Risk
CUST-00777,6,79.46,470.19,Month-to-month,DSL,3,0,0.6966,1,High Risk
CUST-01138,16,94.56,1512.85,One year,DSL,7,1,0.6962,1,High Risk
